@relation '<netmate-2017-06-07-17:00:43-1>-weka.filters.unsupervised.attribute.Remove-R1-5-weka.filters.supervised.instance.Resample-B0.0-S1-Z60.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R4-5,8-10,13-19,22,27,29-33,36-37-weka.filters.unsupervised.attribute.Remove-R13-14'

@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute mean_active numeric
@attribute max_active numeric
@attribute std_active numeric
@attribute fpsh_cnt numeric
@attribute bpsh_cnt numeric
@attribute total_fhlen numeric
@attribute total_bhlen numeric
@attribute class {vpn,normal}

@data
17,1441,15,84,381,2960,886,14735,59876245,20471,142043,53608,3,5,700,604,normal
9,1010,9,112,670,1014,324,57820,46178700,25937,154337,62902,1,1,380,364,normal
12,1431,7,119,557,1500,595,15699,8789350,30757,116114,50389,2,3,540,284,normal
5,968,4,193,788,299,128,15486,68740,68740,68740,0,1,1,220,164,normal
12,1128,9,94,270,2960,956,16025,3447721,90561,146869,79630,6,4,500,364,normal
11,858,8,78,245,2960,1059,45570,5824601,206097,320429,161689,3,2,460,324,normal
6,931,4,155,691,542,250,28577,3161992,533609,1066883,754163,1,1,280,164,normal
10,936,9,93,556,761,240,22269,60133368,8971,61497,23161,1,1,420,364,normal
6,1683,4,280,1463,400,179,45706,149398,149398,149398,0,1,1,260,164,normal
6,1840,6,306,1620,1420,563,104356,15274120,91414,273626,157799,1,1,260,244,normal
20,1557,13,77,241,2960,811,13677,180120515,49435,132425,49479,9,6,820,524,normal
7,1062,4,151,762,505,231,13059,3051055,524084,997520,669538,1,1,340,164,normal
32,2663,31,83,557,13180,3389,20822,180913136,87420,278325,106955,10,20,1300,1244,normal
34,4463,24,131,886,2960,628,208865,182509204,531692,2537886,1121623,19,13,1380,964,normal
8,774,7,96,474,1500,552,13689,28190025,12061,47429,23578,1,1,340,284,normal
15,3925,14,261,2960,4420,1343,42847,22217861,68817,142804,78805,3,5,620,564,normal
24,1964,19,81,304,7340,2277,7494,180604194,39043,127179,49270,10,10,980,764,normal
22,1938,14,88,347,2960,768,37782,181272371,64427,255046,106559,10,9,900,564,normal
5,1087,4,217,907,400,179,16491,55700,55700,55700,0,1,1,220,164,normal
8,939,5,117,557,187,63,7046,5054928,28801,40740,16883,3,2,340,204,normal
10,4892,8,489,2960,1500,601,12204,105449,105449,105449,0,3,3,420,324,normal
5,651,3,130,471,2307,1307,98469,374639,374639,374639,0,1,1,220,124,normal
9,3270,8,363,2326,678,222,15887,2081875,60392,120372,84824,3,3,380,324,normal
11,822,7,74,245,2960,1091,14315,5308458,61706,106895,63906,3,2,460,284,normal
26,9289,19,357,2071,2960,766,161186,16831034,570889,2233649,1108566,10,10,1060,764,normal
9,1598,8,177,689,1500,697,48417,10266997,153453,302058,210159,2,2,380,324,normal
26,2779,26,106,971,8800,2879,18986,60256887,37496,256183,96448,4,13,1060,1044,normal
5,1645,4,329,1465,400,179,14420,52747,52747,52747,0,1,1,220,164,normal
23,3551,18,154,1136,1242,304,70583,117294508,25943,229699,65801,5,3,940,724,normal
18,1677,16,93,588,2960,788,48543,65378527,47475,377566,133376,3,4,740,644,normal
8,985,5,123,557,201,69,4206,5771136,34136,51360,24358,3,2,340,204,normal
14,2221,12,158,1327,2960,880,110218,33677232,80674,400508,178794,3,4,580,484,normal
20,1687,15,84,575,2960,811,288358,64263429,288196,1319477,518384,3,4,840,604,normal
29,2404,26,82,497,10260,2761,22355,115285380,15987,189415,52302,5,5,1180,1044,normal
25,3498,17,139,769,2960,716,80027,180857672,143298,607074,259765,14,8,1020,684,normal
8,939,5,117,557,196,69,75933,5433537,105814,194729,125744,3,1,340,204,normal
22,4012,17,182,1500,1030,240,107484,122686222,87435,997045,262643,1,1,960,684,normal
12,1215,5,101,557,190,66,70843,20749541,240441,999037,431008,3,1,580,204,normal
7,2233,4,319,1013,4420,2129,116010,275147,275147,275147,0,2,1,300,164,normal
12,934,11,77,474,1500,440,65060,62268931,17394,137701,48611,1,1,500,444,normal
22,2557,14,116,557,640,158,13338,180621822,43434,108513,39679,12,7,900,564,normal
21,1967,13,93,388,2960,819,14882,180199238,49627,144307,52938,10,7,860,524,normal
18,1718,11,95,557,186,42,32719,180197452,53905,173134,67953,9,7,740,444,normal
9,1455,8,161,1115,1469,505,81209,46125877,21149,125749,51243,1,1,380,324,normal
12,889,11,74,429,4420,1629,71354,30528219,121131,293712,145853,1,3,500,444,normal
10,1826,7,182,803,1500,623,13662,3990140,78919,116709,53443,3,3,420,284,normal
12,875,9,72,258,1500,669,41753,5338707,206021,321398,163167,3,4,500,364,normal
15,2477,13,165,1625,1370,366,25166,60194198,28112,165779,61725,3,3,620,524,normal
27,3202,18,118,557,320,82,61221,183624614,117263,362073,146963,15,10,1100,724,normal
10,881,9,88,501,1500,511,7151,46045119,4073,23298,9419,1,1,420,364,normal
10,1094,7,109,557,2960,1123,45320,5617598,211707,330302,167718,3,2,420,284,normal
6,735,4,122,495,516,237,19445,6057803,522991,1045699,739220,1,1,280,164,normal
23,3120,18,135,686,2960,760,293365,62329574,318747,1511809,590274,5,8,940,724,normal
10,4487,8,448,2960,1500,601,12464,113696,113696,113696,0,3,3,420,324,normal
5,1438,4,287,1258,400,179,14289,58169,58169,58169,0,1,1,220,164,normal
20,1817,17,90,557,478,110,63660,116295078,34763,430801,119088,4,2,820,684,normal
16,2430,13,151,1538,1279,341,357051,61115269,154440,924015,344312,3,3,660,524,normal
21,3699,16,176,1500,805,191,48450,122526515,96568,996958,266015,1,1,920,644,normal
21,2507,13,119,935,2960,801,27629,180520971,71043,229947,90211,10,7,860,524,normal
30,15846,29,528,2960,13180,3800,137218,9457816,882044,1685745,845417,9,14,1220,1164,normal
21,2257,17,107,414,14640,4473,102832,781496,781496,781496,0,4,8,860,684,normal
10,1264,8,126,567,2960,1017,18057,5126643,80049,159331,112121,3,4,420,324,normal
24,1952,20,81,557,4420,1358,281986,116228100,80850,1031818,285768,4,3,980,804,normal
23,1696,18,73,445,2960,721,238851,116710870,68977,878384,243238,4,3,940,724,normal
5,651,3,130,471,2307,1307,7239,458168,458168,458168,0,1,1,220,124,normal
30,3495,25,116,902,2960,612,43641,169783615,31116,392701,92632,5,4,1220,1004,normal
36,7070,27,196,1058,2960,575,52754,306459553,124565,466173,146879,21,14,1460,1084,normal
39,5869,29,150,919,11720,2174,88383,357283536,198530,819995,319355,23,15,1580,1164,normal
18,1901,17,105,665,773,228,48527,134259484,21600,299927,80108,2,2,740,684,normal
41,2769,39,67,240,16100,3661,53125,181644616,294097,965676,375423,12,23,1660,1564,normal
14,4688,9,334,1965,1500,580,10805,15122289,275547,998473,484424,3,3,660,364,normal
13,7357,10,565,2960,1500,559,11781,3107947,34661,103985,60035,3,3,580,404,normal
5,407,4,81,227,2960,1459,21062,254441,254441,254441,0,1,0,220,164,normal
33,5303,25,160,857,2960,848,55732,180887022,145249,599585,254468,17,13,1340,1004,normal
9,1303,9,144,963,1377,445,92267,46183434,30911,184215,75103,1,1,380,364,normal
14,4358,11,311,1014,972,308,97957,30481564,120510,481240,240486,5,5,580,444,normal
13,3048,9,234,680,911,293,182394,30930463,228814,914402,457058,4,4,540,364,normal
18,4759,16,264,1527,2960,831,167186,16309495,434104,1301431,751126,5,6,740,644,normal
13,5099,12,392,2960,301,101,75587,61612441,46650,185602,85590,2,2,540,484,normal
12,1466,9,122,589,1500,572,52436,8450505,493741,999068,498691,3,4,540,364,normal
23,3970,15,172,1039,412,104,57419,182155259,79226,215598,81398,13,8,940,604,normal
11,3400,9,309,2619,1500,608,18812,2113887,62126,123927,87399,3,4,460,364,normal
6,708,4,118,488,548,253,8304,4071907,145360,197365,73545,1,1,260,164,normal
11,878,10,79,458,367,103,318572,60887278,113626,596405,224782,1,1,460,404,normal
12,2046,8,170,973,1500,665,300582,11036425,537803,776235,337193,4,3,500,324,normal
11,1884,9,171,573,4420,1438,24376,5157366,95951,191431,135028,3,4,460,364,normal
12,1623,8,135,573,1500,595,11857,15242240,54438,140312,75215,4,3,500,324,normal
7,1649,4,235,1349,505,231,12403,3059720,527864,999874,667522,1,1,340,164,normal
27,2739,17,101,557,569,157,48643,246021295,75105,184900,73273,14,10,1100,684,normal
25,2547,22,101,968,5880,1771,24245,116165552,12852,147298,40658,4,4,1020,884,normal
8,939,5,117,557,192,65,100871,5671014,164672,312055,208430,3,2,340,204,normal
9,1467,7,163,805,1500,623,9734,136327,136327,136327,0,3,3,380,284,normal
10,782,6,78,245,2960,1146,19706,5906170,95997,155666,84384,3,3,420,244,normal
5,737,3,147,557,190,85,8471,48448,48448,48448,0,1,1,220,124,normal
15,1510,9,100,465,513,206,23778,75743246,127736,999554,330578,2,2,700,364,normal
8,774,7,96,474,1500,552,20192,24272229,15238,60104,29910,1,1,340,284,normal
11,933,10,84,513,622,183,482563,61154190,155180,885702,330589,1,1,460,404,normal
11,1155,5,105,557,190,66,61625,12190376,39504,172179,74974,3,1,520,204,normal
23,2018,12,87,557,192,47,8046,211326876,130677,998160,327137,9,6,1040,484,normal
8,975,5,121,557,190,66,50033,5086446,86299,152443,93541,3,1,340,204,normal
5,650,3,130,470,2306,1307,498230,840094,840094,840094,0,1,1,220,124,normal
23,2519,21,109,630,2960,657,139854,182404169,621517,1896825,712918,11,9,940,844,normal
11,858,10,78,438,760,227,123317,60545151,66205,252673,113450,1,1,460,404,normal
10,1826,7,182,803,1500,623,13192,4001369,70339,113414,60917,3,3,420,284,normal
10,3489,6,348,1500,996,389,98490,8295858,321933,999055,471413,1,1,480,244,normal
9,1791,7,199,808,1500,623,12290,111553,111553,111553,0,3,3,380,284,normal
23,5910,16,256,2150,984,251,21452,180948413,65102,220644,88343,13,8,940,644,normal
12,1340,8,111,557,190,54,7861,3045746,61671,103282,58846,6,4,500,324,normal
12,884,8,73,267,1500,654,10388,5616025,55912,95286,55682,3,5,500,324,normal
10,1652,9,165,605,1500,572,50698,5447801,243361,486301,343569,3,4,420,364,normal
12,1442,10,120,590,2960,966,324268,1088294,1088294,1088294,0,3,5,500,404,normal
10,1756,8,175,808,497,161,335072,11543458,791926,950461,224202,3,3,420,324,normal
12,847,9,70,230,2960,1008,53318,5724867,218564,330440,158216,3,4,500,364,normal
12,1748,8,145,701,1500,595,16764,15374681,61355,161524,87446,4,3,500,324,normal
11,1712,10,155,605,1500,551,42892,6454898,749307,1498213,1059113,3,4,480,404,normal
13,2750,10,211,985,1500,570,22450,2211885,125419,250323,176640,4,5,540,404,normal
14,1018,10,72,418,767,229,412208,67843415,198596,998092,383643,1,1,640,404,normal
24,1831,20,76,509,2960,710,25945,115324100,14041,144770,40096,4,4,980,804,normal
34,3662,28,107,428,2960,581,79137,181660717,381259,1302203,514823,15,16,1380,1124,normal
24,2416,17,100,434,2960,713,37600,180559472,94104,353492,145864,15,8,980,684,normal
17,1139,15,67,479,836,205,49677,115264063,9639,103376,28522,1,1,700,604,normal
11,895,10,81,475,410,116,68534,60271887,27278,131853,50943,1,1,460,404,normal
17,3192,14,187,2193,2960,842,15563,43953133,185776,1113653,454565,3,5,720,564,normal
14,1416,9,101,526,2960,997,33795,5408796,100531,184420,118636,4,4,580,364,normal
11,854,11,77,434,747,213,160312,60476041,58847,346518,129118,1,1,460,444,normal
10,1013,6,101,382,1500,678,48173,5755936,127962,229250,143242,3,2,420,244,normal
17,2234,16,131,455,413,149,78019,65632427,80243,640594,226415,5,5,700,644,normal
28,4112,23,146,1529,7340,1889,99020,181749001,271170,1246294,545348,13,11,1140,924,normal
10,769,6,76,232,2960,1153,9677,5491754,56476,96794,57017,3,3,420,244,normal
6,3228,5,538,2960,327,127,17020,84640,84640,84640,0,1,1,260,204,normal
18,2889,14,160,1457,5880,1857,7353,32041882,556753,1111204,784112,7,5,760,564,normal
26,3084,16,118,771,2960,736,61789,180597579,115905,437991,181003,14,8,1060,644,normal
10,1962,8,196,978,999,333,74782,10362502,182054,357695,248393,3,3,420,324,normal
31,5919,20,190,1421,2960,652,76531,240633270,127510,357731,146072,16,11,1260,804,normal
60,13918,46,231,1828,2960,454,223902,278618224,417839,2226394,774460,36,26,2420,1844,normal
10,4253,9,425,2960,733,228,69163,5373458,208801,417221,294750,3,3,420,364,normal
11,1758,9,159,986,1500,602,19729,2138256,71977,143578,101258,3,4,460,364,normal
5,3060,5,612,2880,542,224,29469,2207525,47785,95254,67130,1,1,220,204,normal
8,983,5,122,557,1500,709,14069,82913,82913,82913,0,2,2,340,204,normal
55,25879,45,470,2960,431,180,67881,291235688,65447,419082,90677,18,16,2220,1804,normal
11,3849,9,349,2960,2960,1252,12723,113953,113953,113953,0,3,3,460,364,normal
7,5613,7,801,2960,947,342,25470,10088183,43286,85081,59107,1,1,300,284,normal
15,1803,13,120,641,253,79,124424,90424588,52930,247196,91652,2,2,620,524,normal
10,782,6,78,245,2960,1146,19899,5906262,95919,156134,85156,3,3,420,244,normal
10,1826,7,182,803,1500,623,12328,3997885,68578,109228,57487,3,3,420,284,normal
62,7484,45,120,850,19020,4855,74988,264896769,114529,916746,281969,21,35,2500,1804,normal
9,2670,7,296,1687,1500,623,23629,183287,183287,183287,0,3,3,380,284,normal
18,2182,15,121,876,5880,1762,54690,638335,638335,638335,0,6,7,740,604,normal
34,5855,25,172,1013,1500,354,119325,183351465,216848,1020326,398199,18,14,1380,1004,normal
16,1926,11,120,671,2960,867,35531,94873027,74190,195792,105355,7,6,660,444,normal
14,1263,13,90,380,2960,1088,52966,10585319,293263,585435,413192,3,6,580,524,normal
13,1525,11,117,679,2960,868,23351,30140405,38489,153055,76377,3,4,540,444,normal
10,772,6,77,235,2960,1142,9376,5418811,56641,95531,54998,3,3,420,244,normal
12,1731,10,144,920,2960,1192,323437,1100891,1100891,1100891,0,3,4,500,404,normal
10,4895,8,489,2960,1500,601,12907,123873,123873,123873,0,3,3,420,324,normal
11,809,7,73,232,2960,1092,18170,5528257,72013,126473,77017,3,2,460,284,normal
5,830,4,166,650,813,385,38332,1082932,40220,80149,56468,1,1,220,164,normal
9,1219,8,135,879,575,188,119240,46179368,30174,179716,73260,1,1,380,324,normal
46,3613,40,78,557,5880,1197,83558,181056469,146843,689112,303141,12,30,1860,1604,normal
22,2502,14,113,557,1440,368,44812,180942680,80594,274406,109542,12,7,900,564,normal
19,1998,16,105,649,290,85,38126,115395111,11502,129974,35875,2,2,780,644,normal
11,805,7,73,228,2960,1108,124686,5841140,164351,318266,217668,3,2,460,284,normal
8,939,5,117,557,192,65,27651,5462521,64551,105397,57764,3,2,340,204,normal
13,938,8,72,241,2960,1076,45605,8791885,470513,999659,472187,3,3,580,324,normal
23,2974,14,129,557,1003,280,116403,145652625,198878,496661,224234,13,9,940,564,normal
18,3229,15,179,2178,2960,754,232495,60925174,121459,705040,262854,3,4,740,604,normal
26,2413,17,92,411,2960,734,225453,181594741,279214,1279251,559259,13,9,1060,684,normal
13,1239,5,95,557,187,63,13969,36870550,182344,996380,399956,3,2,640,204,normal
10,797,7,79,260,2960,1097,42023,5507539,229185,366635,194382,3,3,420,284,normal
5,611,4,122,431,649,303,9915,36210,36210,36210,0,1,1,220,164,normal
10,976,6,97,229,2960,1157,18598,58977139,81841,163683,115741,5,3,420,244,normal
7,1725,7,246,1465,1500,547,39905,15193669,62173,186052,107282,1,1,300,284,normal
11,4396,10,399,2960,1500,533,45992,5227393,129496,258594,182572,3,4,460,404,normal
17,1342,15,78,365,7340,2195,135044,792307,792307,792307,0,2,11,700,604,normal
16,2530,13,158,1638,1379,369,29531,60317674,38498,185269,71794,3,3,660,524,normal
14,1183,9,84,225,2960,966,281471,1893157,1893157,1893157,0,6,3,600,364,normal
10,1130,6,113,557,1500,681,17195,5998427,81090,136150,77865,3,2,420,244,normal
9,1030,6,114,557,192,60,99947,5804376,154974,293819,196356,4,2,380,244,normal
17,1139,15,67,479,836,205,1132,115647083,4859,41343,12193,1,1,700,604,normal
18,1718,11,95,557,192,48,10058,180921440,40940,135191,52710,9,6,740,444,normal
66,6274,69,95,1000,7340,1073,43777,297193871,150480,807688,271100,20,43,2660,2764,normal
8,2442,8,305,2142,2960,1067,148006,15437931,146440,438701,253105,1,1,340,324,normal
26,2780,25,106,974,11720,3382,19803,60295608,42365,294285,111086,4,12,1060,1004,normal
14,2459,12,175,1607,2960,923,46421,15388497,128835,380350,217836,3,4,580,484,normal
15,2477,13,165,1625,1370,366,14111,60162760,25782,152814,56889,3,3,620,524,normal
18,2223,12,123,628,2960,846,14956,73471311,71657,190951,103444,8,7,740,484,normal
36,6669,25,185,1420,2960,687,217682,240568805,299924,1545927,614049,21,14,1460,1004,normal
6,766,4,127,526,542,250,25834,3714928,21654,64608,37199,1,1,280,164,normal
32,2095,28,65,473,11720,3696,146378,115910815,59420,732371,202448,4,8,1300,1124,normal
19,7909,11,416,2960,1500,509,20122,36237192,202097,996753,398605,4,5,880,444,normal
26,1739,23,66,365,7340,1880,11889,115776847,11889,131882,36365,4,5,1060,924,normal
18,10384,18,576,2029,2960,964,89059,16102623,362618,998507,552473,5,5,740,724,normal
20,2122,18,106,474,1500,548,6774,90935923,8851,51916,16887,3,3,820,724,normal
27,4026,17,149,1211,7340,1850,10175,181684905,48294,110923,44071,14,9,1100,684,normal
5,2708,5,541,2528,592,246,28004,154284,154284,154284,0,1,1,220,204,normal
18,1718,11,95,557,192,48,12484,180657984,48634,163226,64361,9,6,740,444,normal
21,4174,17,198,1500,12358,3622,12223,3168538,582255,997522,587276,3,12,900,684,normal
21,2672,15,127,625,1500,370,39071,180773431,64088,215703,86265,12,7,860,604,normal
46,2704,44,58,522,8800,1583,82670,116598302,46386,581421,160846,4,27,1860,1764,normal
11,1799,9,163,845,1500,702,327325,1101070,1101070,1101070,0,3,4,460,364,normal
20,1976,17,98,597,317,74,33632,115135514,13520,156184,43127,4,2,820,684,normal
8,726,7,90,406,284,91,9730,31083657,13402,66469,29665,1,1,360,284,normal
23,3696,14,160,1047,427,103,57916,180659835,81644,326508,136988,12,8,940,564,normal
19,1531,17,80,455,2960,757,177546,61143147,151230,682296,272720,3,5,780,684,normal
9,1540,6,171,632,480,176,77934,638196,638196,638196,0,3,2,380,244,normal
27,4024,25,149,640,253,86,321289,166021945,74058,831952,191766,5,5,1100,1004,normal
13,1133,9,87,235,2960,964,13149,2258606,100050,141395,58469,6,3,540,364,normal
14,1204,10,86,266,2960,912,44523,3566501,143543,245706,144479,6,4,580,404,normal
12,1340,8,111,557,192,57,183029,578537,578537,578537,0,6,3,500,324,normal
18,1718,11,95,557,192,48,9601,180924973,38670,106478,38647,9,6,740,444,normal
24,3234,16,134,920,2960,738,48622,182509334,68253,271205,100563,13,8,980,644,normal
25,2026,23,81,557,5880,1279,8777,115555490,10468,116858,32283,4,6,1020,924,normal
19,1744,11,91,553,2960,898,45292,147468298,151878,996867,326171,4,3,880,444,normal
26,2044,24,78,244,5880,1371,27654,180786109,65802,217381,86208,11,14,1060,964,normal
10,805,6,80,268,2960,1168,20979,5351935,71756,126517,77443,3,3,420,244,normal
22,3234,21,147,760,2960,693,116478,66033585,125224,1000202,353544,5,6,900,844,normal
9,1842,7,204,859,1500,623,13500,110317,110317,110317,0,3,3,380,284,normal
5,2588,4,517,2408,44,2,13312,71168,71168,71168,0,1,0,220,164,normal
8,1456,5,182,703,1007,514,488250,2098013,2098013,2098013,0,2,2,360,204,normal
20,1873,13,93,557,2960,801,43920,180296918,67681,228795,91426,9,7,820,524,normal
21,1914,15,91,267,2960,759,65610,180722400,100747,377058,155411,12,7,860,604,normal
22,2046,13,93,412,2960,836,13208,180624983,45093,118235,43554,11,6,900,524,normal
10,1004,7,100,382,2960,1091,55171,5773316,287011,441486,218459,3,2,420,284,normal
12,2220,12,185,1192,4420,1276,276498,11070966,555369,887036,469047,3,5,500,484,normal
13,1127,10,86,260,2960,957,9052,38564989,61162,121808,85766,5,4,540,404,normal
23,2684,16,116,557,436,106,48811,204164173,91156,260150,97318,13,8,940,644,normal
11,1315,7,119,557,186,57,52759,116402470,99160,222748,108793,6,4,460,284,normal
21,3701,16,176,1500,608,141,63266,122546759,98073,996816,267590,1,1,920,644,normal
8,1917,6,239,855,752,358,199181,11043018,522396,844317,455264,2,2,340,244,normal
28,3286,18,117,557,320,74,72863,183305046,132387,387569,164572,16,11,1140,724,normal
8,939,5,117,557,192,65,411,5727165,33702,50863,24268,3,2,340,204,normal
17,4030,15,237,1597,1338,443,40939,60456019,59036,288393,111148,4,4,700,604,normal
22,1871,19,85,529,2960,966,95132,116211853,22780,275821,76163,2,4,900,764,normal
12,3475,7,289,1500,1500,623,11709,3104713,550290,997658,632673,3,3,540,284,normal
11,1131,10,102,711,950,287,225582,60545605,68384,410081,152742,1,1,460,404,normal
